Production_ID,Partner_ID,Production_Month,Energy_Generated_kWh,Energy_Utilization_Percentage,Energy_Used_kWh,Energy_Supplied_kWh,Performance_Status,Month_Name,Month_Number,Year,Season_factor,Expected_Seasonal_Output
3231,270,01-03-2025,951,61,580,426,Normal,Mar,3,2025,0.8,960
3232,270,01-04-2025,1084,89,965,141,Normal,Apr,4,2025,0.9,1080
3233,270,01-05-2025,1199,85,1019,174,Normal,May,5,2025,1,1200
3234,270,01-06-2025,1288,79,1018,236,Normal,Jun,6,2025,1.1,1320
3235,270,01-07-2025,1395,66,921,447,Low,Jul,7,2025,1.2,1440
3236,270,01-08-2025,1291,69,891,391,Normal,Aug,8,2025,1.1,1320
3237,270,01-09-2025,1202,87,1046,157,Normal,Sep,9,2025,1,1200
3238,270,01-10-2025,1071,76,814,262,Normal,Oct,10,2025,0.9,1080
3239,270,01-11-2025,805,60,483,504,Low,Nov,11,2025,0.7,840
3240,270,01-12-2025,693,88,610,137,Low,Dec,12,2025,0.6,720
3241,271,01-01-2025,1253,72,902,593,High,Jan,1,2025,0.6,1200
3242,271,01-02-2025,1462,75,1097,489,High,Feb,2,2025,0.7,1400
3243,271,01-03-2025,1651,62,1024,728,High,Mar,3,2025,0.8,1600
3244,271,01-04-2025,1821,69,1256,662,Normal,Apr,4,2025,0.9,1800
3245,271,01-05-2025,2048,87,1782,241,Normal,May,5,2025,1,2000
3246,271,01-06-2025,2290,71,1626,523,High,Jun,6,2025,1.1,2200
3247,271,01-07-2025,2410,63,1518,687,Normal,Jul,7,2025,1.2,2400
3248,271,01-08-2025,2120,70,1484,613,Low,Aug,8,2025,1.1,2200
3249,271,01-09-2025,2024,63,1275,744,Normal,Sep,9,2025,1,2000
3250,271,01-10-2025,1714,82,1405,372,Low,Oct,10,2025,0.9,1800
3251,271,01-11-2025,1468,61,895,778,High,Nov,11,2025,0.7,1400
3252,271,01-12-2025,1166,78,909,451,Normal,Dec,12,2025,0.6,1200
3253,272,01-01-2025,172,89,153,35,Low,Jan,1,2025,0.6,180
3254,272,01-02-2025,213,89,190,36,Normal,Feb,2,2025,0.7,210
3255,272,01-03-2025,239,88,210,35,Normal,Mar,3,2025,0.8,240
3256,272,01-04-2025,282,82,231,50,High,Apr,4,2025,0.9,270
3257,272,01-05-2025,293,87,255,41,Normal,May,5,2025,1,300
3258,272,01-06-2025,321,71,228,92,Normal,Jun,6,2025,1.1,330
3259,272,01-07-2025,374,70,262,98,High,Jul,7,2025,1.2,360
3260,272,01-08-2025,328,74,243,73,Normal,Aug,8,2025,1.1,330
3261,272,01-09-2025,292,87,254,38,Normal,Sep,9,2025,1,300
3262,272,01-10-2025,283,77,218,74,High,Oct,10,2025,0.9,270
3263,272,01-11-2025,219,71,155,88,High,Nov,11,2025,0.7,210
3264,272,01-12-2025,180,70,126,85,Normal,Dec,12,2025,0.6,180
3265,273,01-01-2025,917,83,761,279,Low,Jan,1,2025,0.6,960
3266,273,01-02-2025,1133,90,1020,173,Normal,Feb,2,2025,0.7,1120
3267,273,01-03-2025,1276,90,1148,169,Normal,Mar,3,2025,0.8,1280
3268,273,01-04-2025,1494,70,1046,447,High,Apr,4,2025,0.9,1440
3269,273,01-05-2025,1598,61,975,573,Normal,May,5,2025,1,1600
3270,273,01-06-2025,1841,65,1197,521,High,Jun,6,2025,1.1,1760
3271,273,01-07-2025,1961,84,1647,251,Normal,Jul,7,2025,1.2,1920
3272,273,01-08-2025,1821,74,1348,454,High,Aug,8,2025,1.1,1760
3273,273,01-09-2025,1641,82,1346,265,Normal,Sep,9,2025,1,1600
3274,273,01-10-2025,1505,68,1023,535,High,Oct,10,2025,0.9,1440
3275,273,01-11-2025,1096,81,888,303,Normal,Nov,11,2025,0.7,1120
3276,273,01-12-2025,988,78,771,371,Normal,Dec,12,2025,0.6,960
3277,274,01-01-2025,803,60,482,537,Normal,Jan,1,2025,0.6,780
3278,274,01-02-2025,911,70,638,402,Normal,Feb,2,2025,0.7,910
3279,274,01-03-2025,1031,78,804,275,Normal,Mar,3,2025,0.8,1040
3280,274,01-04-2025,1192,68,811,426,Normal,Apr,4,2025,0.9,1170
3281,274,01-05-2025,1329,83,1103,211,Normal,May,5,2025,1,1300
3282,274,01-06-2025,1450,67,972,471,Normal,Jun,6,2025,1.1,1430
3283,274,01-07-2025,1528,83,1268,217,Normal,Jul,7,2025,1.2,1560
3284,274,01-08-2025,1433,70,1003,362,Normal,Aug,8,2025,1.1,1430
3285,274,01-09-2025,1240,66,818,433,Low,Sep,9,2025,1,1300
3286,274,01-10-2025,1198,83,994,233,Normal,Oct,10,2025,0.9,1170
3287,274,01-11-2025,920,72,662,386,Normal,Nov,11,2025,0.7,910
3288,274,01-12-2025,771,63,486,446,Normal,Dec,12,2025,0.6,780
3289,275,01-01-2025,414,88,364,90,Normal,Jan,1,2025,0.6,420
3290,275,01-02-2025,492,61,300,253,Normal,Feb,2,2025,0.7,490
3291,275,01-03-2025,548,80,438,139,Normal,Mar,3,2025,0.8,560
3292,275,01-04-2025,657,65,427,222,High,Apr,4,2025,0.9,630
3293,275,01-05-2025,694,73,507,204,Normal,May,5,2025,1,700
3294,275,01-06-2025,789,88,694,86,Normal,Jun,6,2025,1.1,770
3295,275,01-07-2025,841,90,757,66,Normal,Jul,7,2025,1.2,840
3296,275,01-08-2025,742,72,534,213,Low,Aug,8,2025,1.1,770
3297,275,01-09-2025,667,71,474,199,Low,Sep,9,2025,1,700
3298,275,01-10-2025,599,74,443,177,Low,Oct,10,2025,0.9,630
3299,275,01-11-2025,504,64,323,251,Normal,Nov,11,2025,0.7,490
3300,275,01-12-2025,417,70,292,204,Normal,Dec,12,2025,0.6,420
3301,276,01-01-2025,415,70,291,221,Normal,Jan,1,2025,0.6,420
3302,276,01-02-2025,470,79,371,145,Low,Feb,2,2025,0.7,490
3303,276,01-03-2025,553,71,393,210,Normal,Mar,3,2025,0.8,560
3304,276,01-04-2025,628,69,433,210,Normal,Apr,4,2025,0.9,630
3305,276,01-05-2025,710,68,483,244,Normal,May,5,2025,1,700
3306,276,01-06-2025,788,65,512,235,Normal,Jun,6,2025,1.1,770
3307,276,01-07-2025,809,88,712,76,Low,Jul,7,2025,1.2,840
3308,276,01-08-2025,762,79,602,156,Normal,Aug,8,2025,1.1,770
3309,276,01-09-2025,684,87,595,86,Normal,Sep,9,2025,1,700
3310,276,01-10-2025,661,81,535,135,High,Oct,10,2025,0.9,630
3311,276,01-11-2025,491,90,442,75,Normal,Nov,11,2025,0.7,490
3312,276,01-12-2025,427,62,265,280,Normal,Dec,12,2025,0.6,420
3313,277,01-01-2025,1069,72,770,486,High,Jan,1,2025,0.6,1020
3314,277,01-02-2025,1242,71,882,485,High,Feb,2,2025,0.7,1190
3315,277,01-03-2025,1396,82,1145,288,Normal,Mar,3,2025,0.8,1360
3316,277,01-04-2025,1463,71,1039,461,Low,Apr,4,2025,0.9,1530
3317,277,01-05-2025,1772,74,1311,434,High,May,5,2025,1,1700
3318,277,01-06-2025,1949,74,1442,437,High,Jun,6,2025,1.1,1870
3319,277,01-07-2025,2098,69,1448,501,Normal,Jul,7,2025,1.2,2040
3320,277,01-08-2025,1960,69,1352,562,High,Aug,8,2025,1.1,1870
3321,277,01-09-2025,1677,62,1040,585,Normal,Sep,9,2025,1,1700
3322,277,01-10-2025,1551,82,1272,292,Normal,Oct,10,2025,0.9,1530
3323,277,01-11-2025,1201,70,841,557,Normal,Nov,11,2025,0.7,1190
3324,277,01-12-2025,977,70,684,553,Low,Dec,12,2025,0.6,1020
3325,278,01-01-2025,236,61,144,147,Normal,Jan,1,2025,0.6,240
3326,278,01-02-2025,291,74,215,103,High,Feb,2,2025,0.7,280
3327,278,01-03-2025,316,81,256,79,Normal,Mar,3,2025,0.8,320
3328,278,01-04-2025,369,71,262,126,Normal,Apr,4,2025,0.9,360
3329,278,01-05-2025,417,90,375,41,High,May,5,2025,1,400
3330,278,01-06-2025,428,89,381,48,Normal,Jun,6,2025,1.1,440
3331,278,01-07-2025,502,75,377,109,High,Jul,7,2025,1.2,480
3332,278,01-08-2025,419,70,293,114,Low,Aug,8,2025,1.1,440
3333,278,01-09-2025,412,66,272,144,Normal,Sep,9,2025,1,400
3334,278,01-10-2025,346,66,228,124,Low,Oct,10,2025,0.9,360
3335,278,01-11-2025,283,76,215,92,Normal,Nov,11,2025,0.7,280
3336,278,01-12-2025,239,60,143,152,Normal,Dec,12,2025,0.6,240
3337,279,01-01-2025,1186,81,961,345,High,Jan,1,2025,0.6,1140
3338,279,01-02-2025,1357,83,1126,335,Normal,Feb,2,2025,0.7,1330
3339,279,01-03-2025,1447,85,1230,293,Low,Mar,3,2025,0.8,1520
3340,279,01-04-2025,1744,72,1256,579,Normal,Apr,4,2025,0.9,1710
3341,279,01-05-2025,1976,83,1640,325,High,May,5,2025,1,1900
3342,279,01-06-2025,2106,69,1453,603,Normal,Jun,6,2025,1.1,2090
3343,279,01-07-2025,2209,75,1657,461,Low,Jul,7,2025,1.2,2280
3344,279,01-08-2025,2070,60,1242,827,Normal,Aug,8,2025,1.1,2090
3345,279,01-09-2025,1902,87,1655,234,Normal,Sep,9,2025,1,1900
3346,279,01-10-2025,1633,83,1355,349,Low,Oct,10,2025,0.9,1710
3347,279,01-11-2025,1271,68,864,582,Low,Nov,11,2025,0.7,1330
3348,279,01-12-2025,1147,89,1021,195,Normal,Dec,12,2025,0.6,1140
3349,280,01-01-2025,935,88,823,180,Normal,Jan,1,2025,0.6,960
3350,280,01-02-2025,1077,61,657,631,Low,Feb,2,2025,0.7,1120
3351,280,01-03-2025,1302,73,950,397,Normal,Mar,3,2025,0.8,1280
3352,280,01-04-2025,1391,90,1252,175,Low,Apr,4,2025,0.9,1440
3353,280,01-05-2025,1549,86,1332,234,Low,May,5,2025,1,1600
3354,280,01-06-2025,1821,77,1402,351,High,Jun,6,2025,1.1,1760
3355,280,01-07-2025,1869,70,1308,469,Normal,Jul,7,2025,1.2,1920
3356,280,01-08-2025,1712,68,1164,548,Normal,Aug,8,2025,1.1,1760
3357,280,01-09-2025,1658,89,1476,173,High,Sep,9,2025,1,1600
3358,280,01-10-2025,1391,71,988,448,Low,Oct,10,2025,0.9,1440
3359,280,01-11-2025,1156,61,705,612,High,Nov,11,2025,0.7,1120
3360,280,01-12-2025,932,84,783,236,Normal,Dec,12,2025,0.6,960
3361,281,01-01-2025,937,61,572,612,High,Jan,1,2025,0.6,900
3362,281,01-02-2025,1067,63,672,554,Normal,Feb,2,2025,0.7,1050
3363,281,01-03-2025,1152,82,945,294,Low,Mar,3,2025,0.8,1200
3364,281,01-04-2025,1412,88,1243,182,High,Apr,4,2025,0.9,1350
3365,281,01-05-2025,1561,67,1046,520,High,May,5,2025,1,1500
3366,281,01-06-2025,1651,72,1189,412,Normal,Jun,6,2025,1.1,1650
3367,281,01-07-2025,1719,83,1427,243,Low,Jul,7,2025,1.2,1800
3368,281,01-08-2025,1678,82,1376,266,Normal,Aug,8,2025,1.1,1650
3369,281,01-09-2025,1505,66,993,478,Normal,Sep,9,2025,1,1500
3370,281,01-10-2025,1414,68,962,450,High,Oct,10,2025,0.9,1350
3371,281,01-11-2025,1051,89,935,172,Normal,Nov,11,2025,0.7,1050
3372,281,01-12-2025,889,78,693,336,Normal,Dec,12,2025,0.6,900
3373,282,01-01-2025,250,60,150,171,High,Jan,1,2025,0.6,240
3374,282,01-02-2025,291,60,175,158,High,Feb,2,2025,0.7,280
3375,282,01-03-2025,326,81,264,74,Normal,Mar,3,2025,0.8,320
3376,282,01-04-2025,352,88,310,43,Normal,Apr,4,2025,0.9,360
3377,282,01-05-2025,418,80,334,87,High,May,5,2025,1,400
3378,282,01-06-2025,439,72,316,117,Normal,Jun,6,2025,1.1,440
3379,282,01-07-2025,465,69,321,128,Low,Jul,7,2025,1.2,480
3380,282,01-08-2025,446,62,277,152,Normal,Aug,8,2025,1.1,440
3381,282,01-09-2025,399,78,311,94,Normal,Sep,9,2025,1,400
3382,282,01-10-2025,377,83,313,67,High,Oct,10,2025,0.9,360
3383,282,01-11-2025,275,79,217,77,Normal,Nov,11,2025,0.7,280
3384,282,01-12-2025,239,87,208,57,Normal,Dec,12,2025,0.6,240
3385,283,01-01-2025,1097,63,691,759,Low,Jan,1,2025,0.6,1140
3386,283,01-02-2025,1284,63,809,663,Low,Feb,2,2025,0.7,1330
3387,283,01-03-2025,1500,72,1080,525,Normal,Mar,3,2025,0.8,1520
3388,283,01-04-2025,1769,72,1274,542,High,Apr,4,2025,0.9,1710
3389,283,01-05-2025,1843,87,1603,246,Normal,May,5,2025,1,1900
3390,283,01-06-2025,2001,84,1681,281,Low,Jun,6,2025,1.1,2090
3391,283,01-07-2025,2224,73,1624,463,Normal,Jul,7,2025,1.2,2280
3392,283,01-08-2025,2177,88,1916,225,High,Aug,8,2025,1.1,2090
3393,283,01-09-2025,1896,86,1631,260,Normal,Sep,9,2025,1,1900
3394,283,01-10-2025,1674,81,1356,381,Normal,Oct,10,2025,0.9,1710
3395,283,01-11-2025,1297,87,1128,260,Normal,Nov,11,2025,0.7,1330
3396,283,01-12-2025,1181,80,945,415,High,Dec,12,2025,0.6,1140
3397,284,01-01-2025,436,75,327,158,High,Jan,1,2025,0.6,420
3398,284,01-02-2025,472,85,401,106,Low,Feb,2,2025,0.7,490
3399,284,01-03-2025,536,87,466,100,Low,Mar,3,2025,0.8,560
3400,284,01-04-2025,599,86,515,100,Low,Apr,4,2025,0.9,630
3401,284,01-05-2025,721,85,613,99,Normal,May,5,2025,1,700
3402,284,01-06-2025,773,68,526,212,Normal,Jun,6,2025,1.1,770
3403,284,01-07-2025,858,89,764,77,Normal,Jul,7,2025,1.2,840
3404,284,01-08-2025,739,78,576,154,Low,Aug,8,2025,1.1,770
3405,284,01-09-2025,679,78,530,154,Normal,Sep,9,2025,1,700
3406,284,01-10-2025,636,71,452,186,Normal,Oct,10,2025,0.9,630
3407,284,01-11-2025,492,68,335,214,Normal,Nov,11,2025,0.7,490
3408,284,01-12-2025,407,65,265,253,Low,Dec,12,2025,0.6,420
3409,285,01-01-2025,414,70,290,192,Normal,Jan,1,2025,0.6,420
3410,285,01-02-2025,504,88,444,80,Normal,Feb,2,2025,0.7,490
3411,285,01-03-2025,548,79,433,135,Normal,Mar,3,2025,0.8,560
3412,285,01-04-2025,603,74,446,197,Low,Apr,4,2025,0.9,630
3413,285,01-05-2025,670,68,456,213,Low,May,5,2025,1,700
3414,285,01-06-2025,756,69,522,198,Normal,Jun,6,2025,1.1,770
3415,285,01-07-2025,803,89,715,82,Low,Jul,7,2025,1.2,840
3416,285,01-08-2025,770,79,608,142,Normal,Aug,8,2025,1.1,770
3417,285,01-09-2025,731,64,468,275,High,Sep,9,2025,1,700
3418,285,01-10-2025,601,82,493,123,Low,Oct,10,2025,0.9,630
3419,285,01-11-2025,494,83,410,124,Normal,Nov,11,2025,0.7,490
3420,285,01-12-2025,433,88,381,81,High,Dec,12,2025,0.6,420
3421,286,01-01-2025,495,90,446,85,High,Jan,1,2025,0.6,480
3422,286,01-02-2025,569,75,427,200,Normal,Feb,2,2025,0.7,560
3423,286,01-03-2025,652,70,456,236,Normal,Mar,3,2025,0.8,640
3424,286,01-04-2025,696,89,619,96,Low,Apr,4,2025,0.9,720
3425,286,01-05-2025,813,64,520,264,Normal,May,5,2025,1,800
3426,286,01-06-2025,871,75,653,191,Normal,Jun,6,2025,1.1,880
3427,286,01-07-2025,960,89,854,86,Normal,Jul,7,2025,1.2,960
3428,286,01-08-2025,850,71,604,216,Low,Aug,8,2025,1.1,880
3429,286,01-09-2025,835,82,685,157,High,Sep,9,2025,1,800
3430,286,01-10-2025,718,62,445,327,Normal,Oct,10,2025,0.9,720
3431,286,01-11-2025,561,67,376,238,Normal,Nov,11,2025,0.7,560
3432,286,01-12-2025,485,70,340,238,Normal,Dec,12,2025,0.6,480
3433,287,01-01-2025,115,89,102,22,Low,Jan,1,2025,0.6,120
3434,287,01-02-2025,142,85,121,28,Normal,Feb,2,2025,0.7,140
3435,287,01-03-2025,156,80,125,43,Normal,Mar,3,2025,0.8,160
3436,287,01-04-2025,187,81,151,39,High,Apr,4,2025,0.9,180
3437,287,01-05-2025,193,69,133,64,Low,May,5,2025,1,200
3438,287,01-06-2025,216,81,175,34,Normal,Jun,6,2025,1.1,220
3439,287,01-07-2025,231,65,150,70,Low,Jul,7,2025,1.2,240
3440,287,01-08-2025,227,80,182,37,High,Aug,8,2025,1.1,220
3441,287,01-09-2025,202,80,162,42,Normal,Sep,9,2025,1,200
3442,287,01-10-2025,186,89,166,23,High,Oct,10,2025,0.9,180
3443,287,01-11-2025,146,87,127,28,High,Nov,11,2025,0.7,140
3444,287,01-12-2025,125,61,76,77,High,Dec,12,2025,0.6,120
3445,288,01-01-2025,588,62,365,418,Normal,Jan,1,2025,0.6,600
3446,288,01-02-2025,731,79,577,204,High,Feb,2,2025,0.7,700
3447,288,01-03-2025,816,72,588,274,Normal,Mar,3,2025,0.8,800
3448,288,01-04-2025,942,71,669,289,High,Apr,4,2025,0.9,900
3449,288,01-05-2025,1028,66,678,364,Normal,May,5,2025,1,1000
3450,288,01-06-2025,1151,76,875,250,High,Jun,6,2025,1.1,1100
3451,288,01-07-2025,1181,69,815,290,Normal,Jul,7,2025,1.2,1200
3452,288,01-08-2025,1122,66,741,325,Normal,Aug,8,2025,1.1,1100
3453,288,01-09-2025,974,74,721,235,Normal,Sep,9,2025,1,1000
3454,288,01-10-2025,941,72,678,290,High,Oct,10,2025,0.9,900
3455,288,01-11-2025,688,73,502,275,Normal,Nov,11,2025,0.7,700
3456,288,01-12-2025,603,80,482,201,Normal,Dec,12,2025,0.6,600
3457,289,01-01-2025,1160,90,1044,180,Normal,Jan,1,2025,0.6,1140
3458,289,01-02-2025,1276,80,1021,410,Low,Feb,2,2025,0.7,1330
3459,289,01-03-2025,1557,84,1308,324,Normal,Mar,3,2025,0.8,1520
3460,289,01-04-2025,1762,67,1181,638,High,Apr,4,2025,0.9,1710
3461,289,01-05-2025,1888,74,1397,489,Normal,May,5,2025,1,1900
3462,289,01-06-2025,2169,85,1844,305,High,Jun,6,2025,1.1,2090
3463,289,01-07-2025,2199,83,1825,311,Low,Jul,7,2025,1.2,2280
3464,289,01-08-2025,2021,64,1293,620,Low,Aug,8,2025,1.1,2090
3465,289,01-09-2025,1854,70,1298,607,Normal,Sep,9,2025,1,1900
3466,289,01-10-2025,1655,87,1440,271,Low,Oct,10,2025,0.9,1710
3467,289,01-11-2025,1286,79,1016,419,Low,Nov,11,2025,0.7,1330
3468,289,01-12-2025,1196,69,825,582,High,Dec,12,2025,0.6,1140
3469,290,01-01-2025,681,69,470,340,High,Jan,1,2025,0.6,660
3470,290,01-02-2025,787,79,622,219,Normal,Feb,2,2025,0.7,770
3471,290,01-03-2025,914,73,667,325,High,Mar,3,2025,0.8,880
3472,290,01-04-2025,1024,69,707,349,High,Apr,4,2025,0.9,990
3473,290,01-05-2025,1144,70,801,319,High,May,5,2025,1,1100
3474,290,01-06-2025,1160,66,766,385,Low,Jun,6,2025,1.1,1210
3475,290,01-07-2025,1266,68,861,385,Low,Jul,7,2025,1.2,1320
3476,290,01-08-2025,1176,77,906,265,Normal,Aug,8,2025,1.1,1210
3477,290,01-09-2025,1134,60,680,481,High,Sep,9,2025,1,1100
3478,290,01-10-2025,944,64,604,358,Low,Oct,10,2025,0.9,990
3479,290,01-11-2025,801,87,697,146,High,Nov,11,2025,0.7,770
3480,290,01-12-2025,658,87,572,150,Normal,Dec,12,2025,0.6,660
3481,291,01-01-2025,816,84,685,204,High,Jan,1,2025,0.6,780
3482,291,01-02-2025,931,71,661,373,Normal,Feb,2,2025,0.7,910
3483,291,01-03-2025,1048,80,838,269,Normal,Mar,3,2025,0.8,1040
3484,291,01-04-2025,1164,66,768,439,Normal,Apr,4,2025,0.9,1170
3485,291,01-05-2025,1307,62,810,524,Normal,May,5,2025,1,1300
3486,291,01-06-2025,1500,66,990,452,High,Jun,6,2025,1.1,1430
3487,291,01-07-2025,1570,70,1099,405,Normal,Jul,7,2025,1.2,1560
3488,291,01-08-2025,1501,73,1096,332,High,Aug,8,2025,1.1,1430
3489,291,01-09-2025,1308,66,863,454,Normal,Sep,9,2025,1,1300
3490,291,01-10-2025,1199,69,827,411,Normal,Oct,10,2025,0.9,1170
3491,291,01-11-2025,941,69,649,422,High,Nov,11,2025,0.7,910
3492,291,01-12-2025,816,88,718,170,High,Dec,12,2025,0.6,780
3493,292,01-01-2025,549,60,329,336,Normal,Jan,1,2025,0.6,540
3494,292,01-02-2025,640,81,518,174,Normal,Feb,2,2025,0.7,630
3495,292,01-03-2025,704,81,570,188,Normal,Mar,3,2025,0.8,720
3496,292,01-04-2025,811,73,592,262,Normal,Apr,4,2025,0.9,810
3497,292,01-05-2025,858,61,523,331,Low,May,5,2025,1,900
3498,292,01-06-2025,958,71,680,260,Low,Jun,6,2025,1.1,990
3499,292,01-07-2025,1125,90,1013,84,High,Jul,7,2025,1.2,1080
3500,292,01-08-2025,943,72,679,275,Low,Aug,8,2025,1.1,990
3501,292,01-09-2025,901,65,586,334,Normal,Sep,9,2025,1,900
3502,292,01-10-2025,781,72,562,227,Low,Oct,10,2025,0.9,810
3503,292,01-11-2025,621,72,447,251,Normal,Nov,11,2025,0.7,630
3504,292,01-12-2025,565,71,401,252,High,Dec,12,2025,0.6,540
3505,293,01-01-2025,309,71,219,143,Normal,Jan,1,2025,0.6,300
3506,293,01-02-2025,341,67,228,159,Normal,Feb,2,2025,0.7,350
3507,293,01-03-2025,412,69,284,158,Normal,Mar,3,2025,0.8,400
3508,293,01-04-2025,467,90,420,48,High,Apr,4,2025,0.9,450
3509,293,01-05-2025,514,75,386,126,Normal,May,5,2025,1,500
3510,293,01-06-2025,554,64,355,196,Normal,Jun,6,2025,1.1,550
3511,293,01-07-2025,575,62,357,185,Low,Jul,7,2025,1.2,600
3512,293,01-08-2025,559,73,408,146,Normal,Aug,8,2025,1.1,550
3513,293,01-09-2025,482,87,419,63,Low,Sep,9,2025,1,500
3514,293,01-10-2025,461,73,337,140,Normal,Oct,10,2025,0.9,450
3515,293,01-11-2025,355,68,241,150,Normal,Nov,11,2025,0.7,350
3516,293,01-12-2025,297,83,247,91,Normal,Dec,12,2025,0.6,300
3517,294,01-01-2025,120,72,86,59,Normal,Jan,1,2025,0.6,120
3518,294,01-02-2025,136,90,122,19,Normal,Feb,2,2025,0.7,140
3519,294,01-03-2025,154,66,102,71,Low,Mar,3,2025,0.8,160
3520,294,01-04-2025,180,88,158,22,Normal,Apr,4,2025,0.9,180
3521,294,01-05-2025,193,63,122,78,Low,May,5,2025,1,200
3522,294,01-06-2025,228,90,205,19,High,Jun,6,2025,1.1,220
3523,294,01-07-2025,247,69,170,58,Normal,Jul,7,2025,1.2,240
3524,294,01-08-2025,218,74,161,50,Normal,Aug,8,2025,1.1,220
3525,294,01-09-2025,199,79,157,44,Normal,Sep,9,2025,1,200
3526,294,01-10-2025,177,60,106,77,Normal,Oct,10,2025,0.9,180
3527,294,01-11-2025,134,60,80,80,Low,Nov,11,2025,0.7,140
3528,294,01-12-2025,120,83,100,37,Normal,Dec,12,2025,0.6,120
3529,295,01-01-2025,429,87,373,83,Normal,Jan,1,2025,0.6,420
3530,295,01-02-2025,505,81,409,130,High,Feb,2,2025,0.7,490
3531,295,01-03-2025,537,63,338,250,Low,Mar,3,2025,0.8,560
3532,295,01-04-2025,603,65,392,250,Low,Apr,4,2025,0.9,630
3533,295,01-05-2025,708,84,595,106,Normal,May,5,2025,1,700
3534,295,01-06-2025,781,62,484,290,Normal,Jun,6,2025,1.1,770
3535,295,01-07-2025,860,78,671,152,Normal,Jul,7,2025,1.2,840
3536,295,01-08-2025,733,60,440,277,Low,Aug,8,2025,1.1,770
3537,295,01-09-2025,715,81,579,122,Normal,Sep,9,2025,1,700
3538,295,01-10-2025,612,69,422,204,Normal,Oct,10,2025,0.9,630
3539,295,01-11-2025,494,76,375,157,Normal,Nov,11,2025,0.7,490
3540,295,01-12-2025,431,71,306,217,Normal,Dec,12,2025,0.6,420
3541,296,01-01-2025,545,77,420,205,Normal,Jan,1,2025,0.6,540
3542,296,01-02-2025,626,70,438,276,Normal,Feb,2,2025,0.7,630
3543,296,01-03-2025,745,63,469,336,High,Mar,3,2025,0.8,720
3544,296,01-04-2025,787,76,598,228,Normal,Apr,4,2025,0.9,810
3545,296,01-05-2025,920,70,644,246,Normal,May,5,2025,1,900
3546,296,01-06-2025,947,88,833,106,Low,Jun,6,2025,1.1,990
3547,296,01-07-2025,1045,61,637,367,Low,Jul,7,2025,1.2,1080
3548,296,01-08-2025,1021,75,766,238,High,Aug,8,2025,1.1,990
3549,296,01-09-2025,913,80,730,196,Normal,Sep,9,2025,1,900
3550,296,01-10-2025,805,61,491,347,Normal,Oct,10,2025,0.9,810
3551,296,01-11-2025,619,62,384,344,Normal,Nov,11,2025,0.7,630
3552,296,01-12-2025,513,77,395,191,Low,Dec,12,2025,0.6,540
3553,297,01-01-2025,307,67,206,158,Normal,Jan,1,2025,0.6,300
3554,297,01-02-2025,339,78,264,114,Low,Feb,2,2025,0.7,350
3555,297,01-03-2025,411,87,358,69,Normal,Mar,3,2025,0.8,400
3556,297,01-04-2025,472,70,330,151,High,Apr,4,2025,0.9,450
3557,297,01-05-2025,476,61,290,187,Low,May,5,2025,1,500
3558,297,01-06-2025,576,69,397,150,High,Jun,6,2025,1.1,550
3559,297,01-07-2025,596,63,375,201,Normal,Jul,7,2025,1.2,600
3560,297,01-08-2025,552,63,348,202,Normal,Aug,8,2025,1.1,550
3561,297,01-09-2025,501,80,401,98,Normal,Sep,9,2025,1,500
3562,297,01-10-2025,453,64,290,174,Normal,Oct,10,2025,0.9,450
3563,297,01-11-2025,354,82,290,83,Normal,Nov,11,2025,0.7,350
3564,297,01-12-2025,300,64,192,186,Normal,Dec,12,2025,0.6,300
3565,298,01-01-2025,1066,62,661,744,Normal,Jan,1,2025,0.6,1080
3566,298,01-02-2025,1301,71,924,515,High,Feb,2,2025,0.7,1260
3567,298,01-03-2025,1403,70,982,567,Normal,Mar,3,2025,0.8,1440
3568,298,01-04-2025,1665,77,1282,385,Normal,Apr,4,2025,0.9,1620
3569,298,01-05-2025,1713,90,1542,196,Low,May,5,2025,1,1800
3570,298,01-06-2025,1975,63,1244,610,Normal,Jun,6,2025,1.1,1980
3571,298,01-07-2025,2098,90,1888,164,Normal,Jul,7,2025,1.2,2160
3572,298,01-08-2025,2029,87,1765,249,Normal,Aug,8,2025,1.1,1980
3573,298,01-09-2025,1748,61,1066,691,Normal,Sep,9,2025,1,1800
3574,298,01-10-2025,1646,72,1185,461,Normal,Oct,10,2025,0.9,1620
3575,298,01-11-2025,1206,83,1001,336,Low,Nov,11,2025,0.7,1260
3576,298,01-12-2025,1034,85,879,260,Low,Dec,12,2025,0.6,1080
3577,299,01-01-2025,469,62,291,328,Normal,Jan,1,2025,0.6,480
3578,299,01-02-2025,533,76,405,191,Low,Feb,2,2025,0.7,560
3579,299,01-03-2025,652,71,463,248,Normal,Mar,3,2025,0.8,640
3580,299,01-04-2025,728,72,524,205,Normal,Apr,4,2025,0.9,720
3581,299,01-05-2025,839,79,663,161,High,May,5,2025,1,800
3582,299,01-06-2025,893,66,589,294,Normal,Jun,6,2025,1.1,880
3583,299,01-07-2025,1003,71,712,213,High,Jul,7,2025,1.2,960
3584,299,01-08-2025,856,88,753,89,Normal,Aug,8,2025,1.1,880
3585,299,01-09-2025,809,90,728,82,Normal,Sep,9,2025,1,800
3586,299,01-10-2025,714,75,536,217,Normal,Oct,10,2025,0.9,720
3587,299,01-11-2025,553,86,476,112,Normal,Nov,11,2025,0.7,560
